Gradi	####	####				
     	#kraadi	kraad	0		S	sg p
alwemas	####	####				
       	#halvemaks	halvem	s		C	sg tr
pölenut	####	####				
       	#põlenud	põle	nut		V	nud
,	,	,			Z	
nink	####	####				
    	#ning	ning	0		J	
et	et	et	0		J	
neet	neet	neet	0		S	sg n
    	£need	see	t		P	pl n
woorirahwas	@voorirahvas	voori_rahvas	0		S	sg n
           	voori_rahvas	voori_rahvas	s		S	sg in
omawat	oma	oma	vat		V	vat
      	omav	omav	t		A	sg p
      	£on	ole	mavat		V	vad
wett	vett	vesi	tt		S	sg p
piale	####	####				
     	#peale	peale	0		D	
kallanut	kalla=nu	kalla=nu	t		S	sg p
        	£kallanud	kalla	nut		V	nud
,	,	,			Z	
sest	see	see	st		P	sg el
    	@sest	sest	0		J	
et	et	et	0		J	
10	10	10	0		N	?
Ami	####	####				
    	#aami	aam	0		S	sg p
leitut	leitud	leitud	t		A	sg p
      	leitu	leitu	t		S	sg p
      	£leitud	leid	tut		V	tud
kellele	kes	kes	le		P	pl all
       	@kellele	kes	le		P	sg all
aukut	####	####				
     	#augud	auk	t		S	pl n
olnut	olnu	olnu	t		S	sg p
     	£olnud	ole	nut		V	nud
sisse	@sisse	sisse	0		D	
     	sisse	sisse	0		K	
     	siss	siss	e		S	pl p
pooritut	poori=tu	poori=tu	t		A	sg p
        	£puuritud	puuri	tut		V	tud
ja	ja	ja	0		J	
pulkateka	####	####				
         	#pulkadega	pulk	teka		S	pl kom
kindi	####	####				
     	#kinni	kinni	0		D	
lödud	####	####				
     	#löödud	löö	dud		V	tud
,	,	,			Z	
ja	ja	ja	0		J	
et	et	et	0		J	
se	####	####				
  	#see	see	0		P	sg n
alwa	####	####				
    	#halva	halb	0		A	sg g
pöllemisse	####	####				
          	#põlemise	põlemine	0		S	sg g
est	####	####				
   	#eest	eest	0		K	
om	####	####				
  	#on	ole	0		V	b
Narwa	Narva	Narva	0		H	adt
     	@Narva	Narva	0		H	sg g
     	Narva	Narva	0		H	sg n
     	narva	narva	0		G	
linnan	####	####				
      	#linnas	linn	n		S	sg in
230	230	230	0		N	?
R	R	R	0		Y	?
.	.	.			Z	
mahha	####	####				
     	#maha	maha	0		D	
arwatut	arva=tu	arva=tu	t		S	sg p
       	£arvatud	arva	tut		V	tud
,	,	,			Z	
nink	####	####				
    	#ning	ning	0		J	
,	,	,			Z	
noutis	####	####				
      	#nõudis	nõud	is		V	s
et	et	et	0		J	
neet	neet	neet	0		S	sg n
    	£need	see	t		P	pl n
woorimehhed	####	####				
           	#voorimehed	voori_mees	d		S	pl n
kes	kes	kes	0		P	pl n
   	@kes	kes	0		P	sg n
ommawat	####	####				
       	#on	ole	mmawat		V	vad
aukut	####	####				
     	#augud	auk	t		S	pl n
sisse	@sisse	sisse	0		D	
     	sisse	sisse	0		K	
     	siss	siss	e		S	pl p
lasnawat	####	####				
        	#lasknud	lask	nawat		V	nud
,	,	,			Z	
et	et	et	0		J	
neet	neet	neet	0		S	sg n
    	£need	see	t		P	pl n
seda	seda	see	da		P	sg p
kahjo	####	####				
     	kahju	kahi	0		S	sg g
     	kahju	kahi	0		S	sg p
     	kahju	kahi	0		S	adt
     	kahju	kahju	0		S	sg n
     	kahju	kahju	0		S	sg g
     	#kahju	kahju	0		S	sg p
massawat	####	####				
        	#maksavad	maks	vat		V	vad
.	.	.			Z	
Saiwat	####	####				
      	#said	saa	ivat		V	sid
ne	####	####				
  	#need	see	0		P	pl n
wina	vina	vina	0		S	sg g
    	vina	vina	0		S	sg n
    	vina	vina	0		S	sg p
    	vina	vina	0		V	o
    	£viina	viin	0		S	sg g
woori	voor	voor	0		S	adt
     	@voori	voor	0		S	sg g
     	voor	voor	0		S	sg p
     	voori	voori	0		V	o
     	voor	voor	i		S	pl p
mehhed	####	####				
      	#mehed	mees	d		S	pl n
selle	@selle	see	0		P	sg g
     	sell	sell	e		S	pl p
kohto	####	####				
     	kohtu	kohtu	0		V	o
     	#kohtu	kohus	0		S	sg g
ette	esi	esi	tte		S	adt
    	ette	ette	0		D	
    	@ette	ette	0		K	
kutsutut	kutsutud	kutsutud	t		A	sg p
        	kutsutu	kutsutu	t		S	sg p
        	£kutsutud	kutsu	tut		V	tud
nink	####	####				
    	#ning	ning	0		J	
se	####	####				
  	#see	see	0		P	sg n
moisa	####	####				
     	#mõisa	mõis	0		S	sg g
polest	####	####				
      	poolest	pool	st		N	sg el
      	poolest	pool	st		S	sg el
      	poolest	poolene	t		A	sg p
      	#poolest	poolest	0		K	
kaipus	####	####				
      	#kaebus	kaebus	0		S	sg n
nentele	####	####				
       	#nendele	tema	tele		P	pl all
kulutut	kulu=tu	kulu=tu	t		S	sg p
       	£kuulutatud	kuuluta	t		V	tud
,	,	,			Z	
nemmat	####	####				
      	#nemad	tema	t		P	pl n
wabantasit	####	####				
          	#vabandasid	vabanda	sit		V	sid
tasit	####	####				
     	¤					
ennast	ennast	ise	t		P	sg p
,	,	,			Z	
et	et	et	0		J	
na	na	na	0		D	
  	£nad	tema	0		P	pl n
ei	ei	ei	0		D	
  	@ei	ei	0		V	neg
olle	####	####				
    	#ole	ole	0		V	o
mitte	mitte	mitte	0		D	
aukut	####	####				
     	#augud	auk	t		S	pl n
amide	####	####				
     	#aamide	aam	de		S	pl g
sisse	sisse	sisse	0		D	
     	@sisse	sisse	0		K	
     	siss	siss	e		S	pl p
poorinut	####	####				
        	#puurinud	puuri	nut		V	nud
weet	####	####				
    	#veel	veel	0		D	
wähhemb	####	####				
       	#vähem	vähem	0		D	
wett	vett	vesi	tt		S	sg p
piale	####	####				
     	#peale	peale	0		D	
kallanut	kalla=nu	kalla=nu	t		S	sg p
        	£kallanud	kalla	nut		V	nud
,	,	,			Z	
ütlesiwat	####	####				
         	#ütlesid	ütle	sivat		V	sid
et	et	et	0		J	
se	####	####				
  	#see	see	0		P	sg n
Wiratsi	####	####				
       	#Viiratsi	Wiratsi	0		H	sg g
Opman	opman	opman	0		S	sg n
Tideman	####	####				
       	#Tideman	Tideman	0		H	sg n
kes	kes	kes	0		P	pl n
   	@kes	kes	0		P	sg n
wina	vina	vina	0		S	sg g
    	vina	vina	0		S	sg n
    	vina	vina	0		S	sg p
    	vina	vina	0		V	o
    	£viina	viin	0		S	sg g
ärraandja	####	####				
         	#äraandja	ära_andja	0		S	sg n
Narwa	Narva	Narva	0		H	adt
     	@Narva	Narva	0		H	sg g
     	Narva	Narva	0		H	sg n
     	narva	narva	0		G	
linnas	linnas	linn	s		S	sg in
olnut	olnu	olnu	t		S	sg p
     	£olnud	ole	nut		V	nud
,	,	,			Z	
mitte	mitte	mitte	0		D	
proowi	proov	proov	0		S	adt
      	@proovi	proov	0		S	sg g
      	proov	proov	0		S	sg p
      	proovi	proovi	0		V	o
wötmisse	####	####				
        	#võtmise	võtmine	0		S	sg g
ma	mina	mina	0		P	sg n
  	£man	man	0		K	
ei	ei	ei	0		D	
  	@ei	ei	0		V	neg
olnud	ol=nud	ol=nud	0		A	
     	ol=nud	ol=nud	0		A	sg n
     	ol=nud	ol=nud	d		A	pl n
     	@olnud	ole	nud		V	nud
     	olnu	olnu	d		S	pl n
,	,	,			Z	
se	####	####				
  	#see	see	0		P	sg n
wastawötja	####	####				
          	#vastuvõtja	vastu_võtja	0		S	sg n
om	####	####				
  	#on	ole	0		V	b
pöhjasse	####	####				
         	#põhjasse	põhi	sse		S	sg ill
proow	proov	proov	0		S	sg n
wötnud	####	####				
      	#võtnud	võt	nud		V	nud
,	,	,			Z	
-	-	-			Z	
nink	####	####				
    	#ning	ning	0		J	
ei	ei	ei	0		D	
  	@ei	ei	0		V	neg
olle	####	####				
    	#ole	ole	0		V	o
ka	ka	ka	0		D	
mitte	mitte	mitte	0		D	
seda	seda	see	da		P	sg p
kohtomeest	####	####				
          	#kohtumeest	kohtu_mees	t		S	sg p
Jurrij	####	####				
      	#Jüri	Jürri	0		H	sg n
Wannaus	vann_aus	vann_aus	0		A	sg n
       	vann_au	vann_au	s		S	sg in
       	£Vanaus	Wannaus	0		H	sg n
,	,	,			Z	
kes	kes	kes	0		P	pl n
   	@kes	kes	0		P	sg n
woori	voor	voor	0		S	adt
     	@voori	voor	0		S	sg g
     	voor	voor	0		S	sg p
     	voori	voori	0		V	o
     	voor	voor	i		S	pl p
man	man	man	0		D	
   	@man	man	0		K	
olnut	olnu	olnu	t		S	sg p
     	£olnud	ole	nut		V	nud
proowi	proov	proov	0		S	adt
      	@proovi	proov	0		S	sg g
      	proov	proov	0		S	sg p
      	proovi	proovi	0		V	o
pölletamisse	####	####				
            	#põletamise	põletamine	0		S	sg g
man	man	man	0		D	
   	@man	man	0		K	
kutsunu	kutsu=nu	kutsu=nu	0		S	sg g
       	kutsu=nu	kutsu=nu	0		S	sg n
       	@kutsunud	kutsu	nu		V	nud
.	.	.			Z	
Neet	neet	neet	0		S	sg n
    	£need	see	t		P	pl n
10	10	10	0		N	?
ami	####	####				
   	#aami	aam	0		S	sg p
mis	mis	mis	0		P	pl n
   	@mis	mis	0		P	sg n
ollewat	####	####				
       	#olevat	ole	vat		V	vat
nätta	####	####				
     	#näha	näge	tta		V	da
,	,	,			Z	
et	et	et	0		J	
na	na	na	0		D	
  	£nad	tema	0		P	pl n
wistis	vist	vist	s		S	sg in
      	£vististi	vististi	0		D	
noritut	nori=tu	nori=tu	t		S	sg p
       	£nööritud	nööri	tut		V	tud
,	,	,			Z	
on	@on	ole	0		V	b
  	ole	ole	0		V	vad
se	####	####				
  	#see	see	0		P	sg n
moisa	####	####				
     	#mõisa	mõis	0		S	sg g
opmann	####	####				
      	#opman	opman	0		S	sg n
Tomson	Tomson	Tomson	0		S	sg n
      	£Tomson	Tomson	0		H	sg n
pöhjat	####	####				
      	#põhjad	põhi	t		S	pl n
wälja	väli	väli	0		S	adt
     	väli	väli	0		S	sg g
     	väli	väli	0		S	sg p
     	@välja	välja	0		D	
     	välja	välja	0		V	o
     	välja	väli	0		S	adt
     	välja	väli	0		S	sg g
     	välja	väli	0		S	sg p
wötta	####	####				
     	#võtta	võt	ta		V	da
lasknut	lask=nu	lask=nu	t		S	sg p
       	£lasknud	lask	nut		V	nud
,	,	,			Z	
kos	####	####				
   	#kus	kus	0		D	
se	####	####				
  	#see	see	0		P	sg n
pütsep	####	####				
      	#Püttsepp	Pütsep	0		H	sg n
Janusse	janu	janu	sse		S	sg ill
       	£Jaanuse	Jaanus	0		H	sg g
Erja	####	####				
    	#Erja	Erja	0		H	sg g
Hans	Hans	Hans	0		H	sg n
,	,	,			Z	
Supsi	supsi	supsi	0		V	o
     	£Supsi	Supsi	0		H	sg g
mats	mats	mats	0		A	sg n
    	mats	mats	0		S	sg n
    	£Mats	Mats	0		H	sg n
nink	####	####				
    	#ning	ning	0		J	
se	####	####				
  	#see	see	0		P	sg n
Kilter	kilter	kilter	0		S	sg n
      	£Kilter	Kilter	0		H	sg n
Jacob	Jacob	Jacob	0		H	sg n
ja	ja	ja	0		J	
wina	vina	vina	0		S	sg g
    	vina	vina	0		S	sg n
    	vina	vina	0		S	sg p
    	vina	vina	0		V	o
    	£viina	viin	0		S	sg g
woori	voor	voor	0		S	adt
     	@voori	voor	0		S	sg g
     	voor	voor	0		S	sg p
     	voori	voori	0		V	o
     	voor	voor	i		S	pl p
kohtomees	####	####				
         	#kohtumees	kohtu_mees	0		S	sg n
Jürri	####	####				
     	#Jüri	Jürri	0		H	sg n
Wannaus	vann_aus	vann_aus	0		A	sg n
       	vann_au	vann_au	s		S	sg in
       	£Vanaus	Wannaus	0		H	sg n
man	@man	man	0		D	
   	man	man	0		K	
olnut	olnu	olnu	t		S	sg p
     	£olnud	ole	nut		V	nud
,	,	,			Z	
ja	ja	ja	0		J	
leitnut	####	####				
       	#leidnud	leid	nut		V	nud
et	et	et	0		J	
neet	neet	neet	0		S	sg n
    	£need	see	t		P	pl n
sisse	@sisse	sisse	0		D	
     	sisse	sisse	0		K	
     	siss	siss	e		S	pl p
lastud	las=tud	las=tud	0		A	
      	las=tud	las=tud	0		A	sg n
      	las=tu	las=tu	d		S	pl n
      	las=tud	las=tud	d		A	pl n
      	@lastud	lask	tud		V	tud
pulkat	####	####				
      	#pulgad	pulk	t		S	pl n
uwet	####	####				
    	#uued	uus	t		A	pl n
ol	####	####				
  	#olid	ole	0		V	sid
olnut	olnu	olnu	t		S	sg p
     	£olnud	ole	nut		V	nud
.	.	.			Z	
Sai	@sai	saa	i		V	s
   	sai	sai	0		S	sg n
moistetut	####	####				
         	#mõistetud	mõist	tut		V	tud
:	:	:			Z	
et	et	et	0		J	
neet	neet	neet	0		S	sg n
    	£need	see	t		P	pl n
woori	voor	voor	0		S	adt
     	@voori	voor	0		S	sg g
     	voor	voor	0		S	sg p
     	voori	voori	0		V	o
     	voor	voor	i		S	pl p
mehhed	####	####				
      	#mehed	mees	d		S	pl n
,	,	,			Z	
nende	see	see	de		P	pl g
     	@nende	tema	de		P	pl g
perremehhede	####	####				
            	#peremeeste	pere_mees	de		S	pl g
mant	mant	mant	0		D	
    	@mant	mant	0		K	
    	mant	mant	0		S	sg n
:	:	:			Z	
Mats	@Mats	Mats	0		H	sg n
    	mats	mats	0		A	sg n
    	mats	mats	0		S	sg n
Kräh	####	####				
    	#Kräh	Kräh	0		H	sg n
,	,	,			Z	
Jaan	@Jaan	Jaan	0		H	sg n
    	jaan	jaan	0		S	sg n
    	jaan	jaan	0		Y	?
Risk	risk	risk	0		S	sg n
    	£Risk	Risk	0		H	sg n
,	,	,			Z	
Jaak	@Jaak	Jaak	0		H	sg n
    	jaak	jaak	0		S	sg n
Jerw	####	####				
    	#Järv	Jerw	0		H	sg n
,	,	,			Z	
Kaerik	####	####				
      	#Käärik	Kaerik	0		H	sg n
Lorits	####	####				
      	#Loorits	Lorits	0		H	sg n
,	,	,			Z	
Andres	@Andres	Andres	0		H	sg n
      	Andre	Andre	s		H	sg in
Pommer	####	####				
      	#Pommer	Pommer	0		H	sg n
ning	ning	ning	0		J	
Johann	Johann	Johann	0		H	sg n
Peet	@Peet	Peet	0		H	sg n
    	peet	peet	0		S	sg n
sullaset	####	####				
        	#sulased	sulane	t		S	pl n
,	,	,			Z	
kes	kes	kes	0		P	pl n
   	@kes	kes	0		P	sg n
ommawat	####	####				
       	#on	ole	mmavat		V	vad
oma	oma	oma	0		A	sg g
   	oma	oma	0		A	sg n
   	oma	oma	0		A	sg p
   	oma	oma	0		D	
   	@oma	oma	0		P	sg g
   	oma	oma	0		P	sg n
   	oma	oma	0		P	sg p
   	oma	oma	0		S	sg g
   	oma	oma	0		S	sg n
   	oma	oma	0		S	sg p
   	oma	oma	0		V	o
woori	voor	voor	0		S	adt
     	@voori	voor	0		S	sg g
     	voor	voor	0		S	sg p
     	voori	voori	0		V	o
     	voor	voor	i		S	pl p
amile	####	####				
     	#aamile	aam	le		S	sg all
aukut	####	####				
     	#augud	auk	t		S	pl n
sisse	@sisse	sisse	0		D	
     	sisse	sisse	0		K	
     	siss	siss	e		S	pl p
poorinut	####	####				
        	#puurinud	puuri	nut		V	nud
igga	####	####				
    	#iga	iga	0		P	sg n
    	iga	iga	0		P	sg g
    	iga	iga	0		P	sg p
    	iga	iga	0		S	sg n
    	iga	iga	0		S	sg p
üts	####	####				
   	üks	üks	0		N	sg n
   	#üks	üks	0		P	sg n
23	23	23	0		N	?
Rub	Rub	Rub			H	?
.	.	.			Z	
moisale	####	####				
       	#mõisale	mõis	le		S	sg all
masma	####	####				
     	#maksma	maks	ma		V	ma
.	.	.			Z	
