nekruti	nekruti	nekrut	0		S	sg g
andmise	andmise	andmine	0		S	sg g
om	####	####				
  	#on	ole	0		V	b
rehnungi	rehnungi	rehnung	0		S	sg g
ülle	ülle	ülle	0		D	
    	üle	üle	0		D	
    	@üle	üle	0		K	
se	####	####				
  	see	see	0		P	sg n
  	#selle	see	0		P	sg g
rahha	####	####				
     	#raha	raha	0		S	sg g
     	raha	raha	0		S	sg p
wäljaminneki	####	####				
            	#väljamineku	välja_minek	0		S	sg g
ja	@ja	ja	0		J	
  	ja	ja	0		H	sg n
sisse	@sisse	sisse	0		D	
     	sisse	sisse	0		K	
     	siss	siss	e		S	pl p
tulleki	####	####				
       	#tuleku	tulek	0		S	sg g
tettu	####	####				
     	#tehtud	tege	ttu		V	tud
ja	@ja	ja	0		J	
  	ja	ja	0		H	sg n
päkohtumehhel	####	####				
             	#peakohtumehel	pea_kohtu_mees	l		S	sg ad
Peter	Peeter	Peter	0		H	sg n
Kübbara	####	####				
       	#Kübaral	Kübbar	0		H	sg ad
om	####	####				
  	#on	ole	0		V	b
rahha	####	####				
     	raha	raha	0		S	sg g
     	#raha	raha	0		S	sg p
ülle	ülle	ülle	0		D	
    	@üle	üle	0		D	
    	üle	üle	0		K	
jäänu	jäänu	jäänu	0		S	sg g
     	jäänu	jäänu	0		S	sg n
     	jäänud	jäänud	0		A	sg g
     	@jäänud	jää	nu		V	nud
,	,	,			Z	
mes	####	####				
   	#mis	mis	0		P	sg n
   	mis	mis	0		P	pl n
pääle	####	####				
     	peale	peale	0		K	
     	#peale	peale	0		D	
mõisa	mõisa	mõis	0		S	sg g
wallitseja	####	####				
          	#valitseja	valitseja	0		S	sg g
A	A	A	0		Y	?
.	.	.			Z	
Z	Z	Z	0		Y	?
.	.	.			Z	
om	####	####				
  	#on	ole	0		V	b
ütelnu	ütel=nu	ütel=nu	0		S	sg g
      	ütel=nu	ütel=nu	0		S	sg n
      	@ütelnud	ütle	nu		V	nud
,	,	,			Z	
Peter	Peeter	Peter	0		H	sg n
tulleta	####	####				
       	#tuleta	tuleta	0		V	o
weel	@veel	veel	0		D	
    	vesi	vesi	l		S	sg ad
    	veel	vesi	l		S	sg ad
meelde	meelde	meel	de		S	adt
kost	kost	kost	0		S	sg n
    	£kust	kust	0		D	
se	####	####				
  	#see	see	0		P	sg n
rahha	####	####				
     	raha	raha	0		S	sg g
     	raha	raha	0		S	sg p
     	#raha	raha	0		S	sg n
om	####	####				
  	#on	ole	0		V	b
tullu	####	####				
     	tule	tule	nu		V	nud
     	#tulnud	tule	lu		V	nud
,	,	,			Z	
ent	ent	ent	0		J	
Peter	Peeter	Peter	0		H	sg n
ei	ei	ei	0		D	
  	@ei	ei	0		V	neg
olle	####	####				
    	#ole	ole	0		V	o
mitte	mitte	mitte	0		D	
ütelnu	ütel=nu	ütel=nu	0		S	sg g
      	ütel=nu	ütel=nu	0		S	sg n
      	@ütelnud	ütle	nu		V	nud
,	,	,			Z	
et	et	et	0		J	
temmal	####	####				
      	#temal	tema	l		P	sg ad
J. Leplandi	####	####				
           	#J._Leplandi	J._Lepland	0		H	sg g
ja	@ja	ja	0		J	
  	ja	ja	0		H	sg n
P. Lepmani	####	####				
          	#P._Lepmani	P._Lepman	0		H	sg g
käest	@käest	käest	0		K	
     	käsi	käsi	st		S	sg el
lainatu	####	####				
       	#laenatud	laena	tu		V	tud
olli	####	####				
    	#oli	ole	i		V	s
,	,	,			Z	
nink	####	####				
    	#ning	ning	0		J	
om	####	####				
  	#on	ole	0		V	b
ütelnu	ütel=nu	ütel=nu	0		S	sg g
      	ütel=nu	ütel=nu	0		S	sg n
      	@ütelnud	ütle	nu		V	nud
wõib	võib	või	b		V	b
olla	olla	ole	a		V	da
waist	vaist	vaist	0		S	sg n
     	£vahest	vahest	0		D	
om	####	####				
  	#on	ole	0		V	b
mul	mul	mina	l		P	sg ad
omma	####	####				
    	#oma	oma	0		P	sg g
    	on	ole	0		V	vad
rahha	####	####				
     	raha	raha	0		S	sg g
     	raha	raha	0		S	sg p
     	#raha	raha	0		S	sg n
sinna	sinna	sinna	0		D	
sekka	@sekka	sekka	0		D	
     	sekka	sekka	0		K	
saanu	saanu	saanu	0		S	sg g
     	saanu	saanu	0		S	sg n
     	@saanud	saa	nu		V	nud
.	.	.			Z	
Sis	####	####				
   	#siis	siis	0		D	
om	####	####				
  	#on	ole	0		V	b
se	####	####				
  	#see	see	0		P	sg n
ülle	ülle	ülle	0		D	
    	@üle	üle	0		D	
    	üle	üle	0		K	
jäänu	jäänu	jäänu	0		S	sg g
     	jäänu	jäänu	0		S	sg n
     	jäänud	jäänud	0		A	sg g
     	@jäänud	jää	nu		V	nud
rahha	####	####				
     	raha	raha	0		S	sg g
     	raha	raha	0		S	sg p
     	#raha	raha	0		S	sg n
P. Kübbara	####	####				
          	#P._Kübara	P._Kübbar	0		H	sg g
kätte	käsi	käsi	tte		S	adt
     	@kätte	kätte	0		K	
jäänu	jäänu	jäänu	0		S	sg g
     	jäänu	jäänu	0		S	sg n
     	jäänud	jäänud	0		A	sg g
     	@jäänud	jää	nu		V	nud
.	.	.			Z	
Ja	ja	ja	0		J	
mõnne	####	####				
     	#mõne	mõni	0		P	sg g
aja	@aja	aeg	0		S	sg g
   	aja	aja	0		V	o
perrast	####	####				
       	#pärast	pärast	0		K	
       	pärast	pärast	0		D	
om	####	####				
  	#on	ole	0		V	b
J. Lepland	####	####				
          	#J._Lepland	J._Lepland	0		H	sg n
ja	@ja	ja	0		J	
  	ja	ja	0		H	sg n
P. Lepman	####	####				
         	#P._Lepman	P._Lepman	0		H	sg n
ütelnuwa	####	####				
        	#ütelnud	ütle	nuva		V	nuvad
,	,	,			Z	
et	et	et	0		J	
nemma	####	####				
     	#nemad	tema	0		P	pl n
om	####	####				
  	#on	ole	0		V	b
Peter	Peeter	Peter	0		H	sg n
Kübbarale	####	####				
         	#Kübarale	Kübbar	le		H	sg all
Wõrrol	####	####				
      	#Võrul	Wõrro	l		H	sg ad
rahha	####	####				
     	raha	raha	0		S	sg g
     	#raha	raha	0		S	sg p
lainanu	####	####				
       	#laenanud	laena	nu		V	nud
.	.	.			Z	
Ja	ja	ja	0		J	
et	et	et	0		J	
Jakob	Jakob	Jakob	0		H	sg n
Lepland	####	####				
       	#Lepland	Lepland	0		H	sg n
ja	@ja	ja	0		J	
  	ja	ja	0		H	sg n
Peep	Peep	Peep	0		H	sg n
Lepman	####	####				
      	#Lepman	Lepman	0		H	sg n
essi	####	####				
    	ise	ise	0		P	pl n
    	#ise	ise	0		P	sg n
ka	ka	ka	0		D	
kohtumehhed	####	####				
           	#kohtumehed	kohtu_mees	d		S	pl n
olliwad	####	####				
       	#olid	ole	ivad		V	sid
perran	####	####				
      	#peale	perra	0		K	
P. Kübbard	####	####				
          	#P._Kübarat	P._Kübbar	d		H	sg p
sis	####	####				
   	#siis	siis	0		D	
   	siis	siis	0		J	
om	####	####				
  	#on	ole	0		V	b
ütelnuwa	####	####				
        	#ütelnud	ütle	nuva		V	nuvad
,	,	,			Z	
et	et	et	0		J	
kui	kui	kui	0		D	
   	@kui	kui	0		J	
P. Kübbar	####	####				
         	#P._Kübar	P._Kübbar	0		H	sg n
tulleb	####	####				
      	#tuleb	tule	b		V	b
henda	####	####				
     	#enda	ise	0		P	sg g
pärahha	####	####				
       	#pearaha	pea_raha	0		S	sg p
masma	####	####				
     	#maksma	maks	ma		V	ma
,	,	,			Z	
sis	####	####				
   	#siis	siis	0		D	
   	siis	siis	0		J	
wõttawad	võtt_ava	võtt_ava	d		S	pl n
        	£võtavad	võt	vad		V	vad
nemmad	####	####				
      	#nemad	tema	d		P	pl n
omma	####	####				
    	#oma	oma	0		P	sg g
    	on	ole	0		V	vad
rahha	####	####				
     	#raha	raha	0		S	sg g
     	raha	raha	0		S	sg p
päält	####	####				
     	pealt	pealt	0		K	
     	#pealt	pealt	0		D	
ärra	####	####				
    	#ära	ära	0		D	
    	ära	ära	0		V	neg o
,	,	,			Z	
et	et	et	0		J	
konagi	####	####				
      	#kunagi	kunagi	0		D	
ei	ei	ei	0		D	
  	@ei	ei	0		V	neg
olle	####	####				
    	#ole	ole	0		V	o
ni	####	####				
  	#nii	nii	0		D	
kandunu	kandu=nu	kandu=nu	0		S	sg g
       	kandu=nu	kandu=nu	0		S	sg n
       	£kandunud	kandu	nu		V	nud
,	,	,			Z	
et	et	et	0		J	
se	####	####				
  	#see	see	0		P	sg n
rahha	####	####				
     	raha	raha	0		S	sg g
     	raha	raha	0		S	sg p
     	#raha	raha	0		S	sg n
olles	ole	ole	es		V	des
     	£oleks	ole	s		V	ks
saanu	saanu	saanu	0		S	sg g
     	saanu	saanu	0		S	sg n
     	@saanud	saa	nu		V	nud
Petre	####	####				
     	#Peetri	Peter	0		H	sg g
pärahhast	####	####				
         	#pearahast	pea_raha	st		S	sg el
ärra	####	####				
    	#ära	ära	0		D	
    	ära	ära	0		V	neg o
wõedus	####	####				
      	#võetud	võt	dus		V	tud tr
.	.	.			Z	
Kohtumees	kohtumees	kohtu_mees	0		S	sg n
Michel	####	####				
      	#Mihkel	Michel	0		H	sg n
Musting	####	####				
       	#Musting	Musting	0		H	sg n
ütel	####	####				
    	#ütles	ütle	0		V	s
ka	ka	ka	0		D	
ni	####	####				
  	#nii	nii	0		D	
õige	õige	õige	0		A	sg g
    	@õige	õige	0		A	sg n
    	õige	õige	0		D	
ollewat	####	####				
       	#olevat	ole	vat		V	vat
kui	kui	kui	0		D	
   	@kui	kui	0		J	
Rein	Rein	Rein	0		H	sg n
Oinberg	####	####				
       	#Oinberg	Oinberg	0		H	sg n
jo	####	####				
  	#juba	juba	0		D	
  	ju	ju	0		D	
kõnnelnu	####	####				
        	#kõnelenud	kõnele	nu		V	nud
om	####	####				
  	#on	ole	0		V	b
.	.	.			Z	
Jakob	Jakob	Jakob	0		H	sg n
Lepland	####	####				
       	#Lepland	Lepland	0		H	sg n
ja	@ja	ja	0		J	
  	ja	ja	0		H	sg n
Peep	Peep	Peep	0		H	sg n
Lepman	####	####				
      	#Lepman	Lepman	0		H	sg n
ütliwa	####	####				
      	#ütlesid	ütle	iva		V	sid
,	,	,			Z	
et	et	et	0		J	
nemma	####	####				
     	#nemad	tema	0		P	pl n
om	####	####				
  	#on	ole	0		V	b
ka	ka	ka	0		D	
kaiwanu	kai_vana	kai_vana	u		A	pl p
       	kai_vana	kai_vana	u		S	pl p
       	£kaevanud	kaeba	nu		V	nud
ent	ent	ent	0		J	
ei	ei	ei	0		D	
  	@ei	ei	0		V	neg
olle	####	####				
    	#ole	ole	0		V	o
saanu	saanu	saanu	0		S	sg g
     	saanu	saanu	0		S	sg n
     	@saanud	saa	nu		V	nud
konnagi	konn	konn	0	gi	S	adt
       	konn	konn	0	gi	S	sg g
       	konn	konn	0	gi	S	sg p
       	£kunagi	kunagi	0		D	
kohtu	kohtu	kohtu	0		V	o
     	@kohtu	kohus	0		S	sg g
ette	esi	esi	tte		S	adt
    	ette	ette	0		D	
    	@ette	ette	0		K	
kutsutus	kutsutud	kutsutud	s		A	sg in
        	kutsutu	kutsutu	s		S	sg in
        	£kutsutud	kutsu	tus		V	tud tr
.	.	.			Z	
Kohhus	####	####				
      	kohus	kohu	s		V	s
      	#kohus	kohus	0		S	sg n
mõist	####	####				
     	#mõistab	mõist	0		V	b
,	,	,			Z	
et	et	et	0		J	
wanna	####	####				
     	vana	vana	0		A	sg n
     	vana	vana	0		A	sg g
     	vana	vana	0		A	sg p
     	vana	vana	0		S	sg n
     	vana	vana	0		S	sg g
     	vana	vana	0		S	sg p
     	#vanad	vana	0		A	pl n
kohtumehhed	####	####				
           	#kohtumehed	kohtu_mees	d		S	pl n
Michel	####	####				
      	#Mihkel	Michel	0		H	sg n
Musting	####	####				
       	#Musting	Musting	0		H	sg n
ja	@ja	ja	0		J	
  	ja	ja	0		H	sg n
Rein	Rein	Rein	0		H	sg n
Oinberg	####	####				
       	#Oinberg	Oinberg	0		H	sg n
ja	@ja	ja	0		J	
  	ja	ja	0		H	sg n
Jakob	Jakob	Jakob	0		H	sg n
Lepland	####	####				
       	#Lepland	Lepland	0		H	sg n
ja	@ja	ja	0		J	
  	ja	ja	0		H	sg n
Peep	Peep	Peep	0		H	sg n
Lepman	####	####				
      	#Lepman	Lepman	0		H	sg n
peawa	####	####				
     	#peavad	pida	va		V	vad
egga	####	####				
    	ega	ega	0		D	
    	ega	ega	0		J	
    	#iga	iga	0		P	sg n
üts	####	####				
   	#üks	üks	0		P	sg n
   	üks	üks	0		N	sg n
,	,	,			Z	
üts	####	####				
   	üks	üks	0		P	sg n
   	#üks	üks	0		N	sg n
Rubla	rubla	rubla	0		S	sg g
     	@rubla	rubla	0		S	sg n
     	rubla	rubla	0		S	sg p
sest	@sellest	see	st		P	sg el
    	sest	sest	0		J	
rahhast	####	####				
       	#rahast	raha	st		S	sg el
masma	####	####				
     	#maksma	maks	ma		V	ma
,	,	,			Z	
se	####	####				
  	#see	see	0		P	sg n
om	####	####				
  	#on	ole	0		V	b
ülle	ülle	ülle	0		D	
    	üle	üle	0		D	
    	@üle	üle	0		K	
nelja	neli	neli	0		N	adt
     	@nelja	neli	0		N	sg g
     	neli	neli	0		N	sg p
kohtumehhe	####	####				
          	#kohtumehe	kohtu_mees	0		S	sg g
4	4	4	0		N	?
Rbl	####	####				
   	#rbl	rbl	0		Y	?
se	####	####				
  	#see	see	0		P	sg n
eest	@eest	eest	0		D	
    	eest	eest	0		K	
    	esi	esi	st		S	sg el
,	,	,			Z	
et	et	et	0		J	
ei	ei	ei	0		D	
  	@ei	ei	0		V	neg
olle	####	####				
    	#ole	ole	0		V	o
asja	asi	asi	0		S	adt
    	asi	asi	0		S	sg g
    	@asi	asi	0		S	sg p
ennemba	####	####				
       	#enne	enne	0		D	
ärra	####	####				
    	#ära	ära	0		D	
    	ära	ära	0		V	neg o
selletanu	selle_tanu	selle_tanu	0		S	sg g
         	selle_tanu	selle_tanu	0		S	sg n
         	selle_tanu	selle_tanu	0		S	sg p
         	£seletanud	seleta	nu		V	nud
ja	@ja	ja	0		J	
  	ja	ja	0		H	sg n
et	et	et	0		J	
Rein	Rein	Rein	0		H	sg n
Oinberg	####	####				
       	#Oinberg	Oinberg	0		H	sg n
ja	@ja	ja	0		J	
  	ja	ja	0		H	sg n
Michel	####	####				
      	#Mihkel	Michel	0		H	sg n
Musting	####	####				
       	#Musting	Musting	0		H	sg n
tunistawad	####	####				
          	#tunnistavad	tunnista	vad		V	vad
,	,	,			Z	
et	et	et	0		J	
sel	@sel	see	l		P	sg ad
   	sel	sel	0		Y	?
ülle	ülle	ülle	0		D	
    	@üle	üle	0		D	
    	üle	üle	0		K	
jäänu	jäänu	jäänu	0		S	sg g
     	jäänu	jäänu	0		S	sg n
     	jäänud	jäänud	0		A	sg g
     	@jäänud	jää	nu		V	nud
rahha	####	####				
     	raha	raha	0		S	sg g
     	raha	raha	0		S	sg p
     	#raha	raha	0		S	sg n
om	####	####				
  	#on	ole	0		V	b
Peter	Peeter	Peter	0		H	sg n
Kübbara	####	####				
       	#Kübara	Kübbar	0		H	sg g
kätte	käsi	käsi	tte		S	adt
     	@kätte	kätte	0		K	
jäänu	jäänu	jäänu	0		S	sg g
     	jäänu	jäänu	0		S	sg n
     	jäänud	jäänud	0		A	sg g
     	@jäänud	jää	nu		V	nud
peab	peab	pida	b		V	b
Peter	Peeter	Peter	0		H	sg n
Kübbar	####	####				
      	#Kübar	Kübbar	0		H	sg n
6	6	6	0		N	?
Rubla	rubla	rubla	0		S	sg g
     	rubla	rubla	0		S	sg n
     	@rubla	rubla	0		S	sg p
masma	####	####				
     	#maksma	maks	ma		V	ma
ni	####	####				
  	#nii	nii	0		D	
,	,	,			Z	
et	et	et	0		J	
ülle	ülle	ülle	0		D	
    	@üle	üle	0		D	
    	üle	üle	0		K	
keige	####	####				
     	#kõige 	kõik 	0		P	sg g
se	####	####				
  	#see	see	0		P	sg n
lainatu	####	####				
       	#laenatud	laena	tu		V	tud
rahha	####	####				
     	raha	raha	0		S	sg g
     	raha	raha	0		S	sg p
     	#raha	raha	0		S	sg n
10	10	10	0		N	?
Rbl	####	####				
   	#rbl	rbl	0		Y	?
kokko	####	####				
     	#kokku	kokku	0		D	
     	kokku	kogu	0		S	adt
tulleb	####	####				
      	#tuleb	tule	b		V	b
.	.	.			Z	
Päkohtumees	####	####				
           	#peakohtumees	pea_kohtu_mees	0		S	sg n
Jaan	@Jaan	Jaan	0		H	sg n
    	jaan	jaan	0		S	sg n
    	jaan	jaan	0		Y	?
Räman	####	####				
     	#Räman	Räman	0		H	sg n
Abbi	####	####				
    	#abi	abi	0		S	sg n
    	abi	abi	0		S	sg g
    	abi	abi	0		S	sg p
Peter	Peeter	Peter	0		H	sg n
Urgard	####	####				
      	#Urgard	Urgard	0		H	sg n
Abbi	####	####				
    	#abi	abi	0		S	sg n
    	abi	abi	0		S	sg g
    	abi	abi	0		S	sg p
Jakob	Jakob	Jakob	0		H	sg n
Parmson	####	####				
       	#Parmson	Parmson	0		H	sg n
