ärralasknud	####	####				
           	#ära_lasknud	ära_lask	nud		V	nud
minna	minna	mine	a		V	da
pahha	####	####				
     	#paha	paha	0		S	sg g
peale	peale	peale	0		D	
     	@peale	peale	0		K	
     	pea	pea	le		S	sg all
ja	ja	ja	0		J	
sealt	@sealt	sealt	0		D	
     	siga	siga	lt		A	sg abl
     	siga	siga	lt		S	sg abl
on	ole	ole	0		V	b
  	@on	ole	0		V	vad
need	need	see	d		P	pl n
lhemad	####	####				
      	#lehmad	lehm	d		S	pl n
sanud	####	####				
     	#saanud	saa	nud		V	nud
moisa	####	####				
     	mõisa	mõis	0		S	sg g
     	#mõisa	mõis	0		S	adt
aetud	ae=tu	ae=tu	d		S	pl n
     	aetud	aetud	0		A	
     	aetud	aetud	0		A	sg n
     	aetud	aetud	d		A	pl n
     	@aetud	aja	tud		V	tud
,	,	,			Z	
kus	kus	kus	0		D	
nemmad	####	####				
      	#nemad	tema	d		P	pl n
ösiks	####	####				
     	#ööseks	ööseks	0		D	
moisa	####	####				
     	#mõisa	mõis	0		S	sg g
karjatse	####	####				
        	#karjase	karjane	0		S	sg g
Tönno	####	####				
     	#Tõnu	Tönno	0		H	sg n
Truu	truu	truu	0		A	sg g
    	truu	truu	0		A	sg n
    	£Truu	Truu	0		H	sg g
ja	ja	ja	0		J	
temma	####	####				
     	tema	tema	0		P	sg g
     	#tema	tema	0		P	sg n
naese	####	####				
     	#naise	naine	0		S	sg g
holeks	####	####				
      	#hooleks	hool	ks		S	sg tr
on	ole	ole	0		V	b
  	@on	ole	0		V	vad
antud	an=tu	an=tu	d		S	pl n
     	@antud	and	tud		V	tud
     	antud	antud	0		A	
     	antud	antud	0		A	sg n
     	antud	antud	d		A	pl n
järrelewadata	####	####				
             	#järele_vaadata	järele_vaata	ta		V	da
,	,	,			Z	
ja	ja	ja	0		J	
teisel	teine	teine	l		O	sg ad
      	@teisel	teine	l		P	sg ad
hommikul	hommikul	hommik	l		S	sg ad
on	@on	ole	0		V	b
  	ole	ole	0		V	vad
Kurrena	####	####				
       	#Kurena	Kurrena	0		H	sg g
külla	küla	küla	0		S	adt
     	küll	küll	0		S	adt
     	küll	küll	0		S	sg g
     	küll	küll	0		S	sg p
     	£küla	küla	0		S	sg g
karjane	karjane	karjane	0		S	sg n
need	need	see	d		P	pl n
lehmad	lehmad	lehm	d		S	pl n
moisast	####	####				
       	#mõisast	mõis	st		S	sg el
ärraaianud	####	####				
          	#ära_ajanud	ära_aja	nud		V	nud
agga	####	####				
    	#aga	aga	0		J	
ei	ei	ei	0		D	
  	@ei	ei	0		V	neg
polle	####	####				
     	#pole	ole	0		V	neg o
mitte	mitte	mitte	0		D	
tähhel	####	####				
      	#tähele	tähele	0		X	
pannud	pan=nud	pan=nud	0		A	
      	pan=nud	pan=nud	0		A	sg n
      	pan=nu	pan=nu	d		S	pl n
      	pan=nud	pan=nud	d		A	pl n
      	@pannud	pane	nud		V	nud
et	et	et	0		J	
need	need	see	d		P	pl n
lehmad	lehmad	lehm	d		S	pl n
lüpstud	lüps=tud	lüps=tud	0		A	
       	lüps=tud	lüps=tud	0		A	sg n
       	lüps=tu	lüps=tu	d		S	pl n
       	lüps=tud	lüps=tud	d		A	pl n
       	@lüpstud	lüps	tud		V	tud
olnud	ol=nud	ol=nud	0		A	
     	ol=nud	ol=nud	0		A	sg n
     	ol=nud	ol=nud	d		A	pl n
     	@olnud	ole	nud		V	nud
     	olnu	olnu	d		S	pl n
(	(	(			Z	
Pühhapääw	####	####				
         	#pühapäeva	pühapäev	0		S	sg g
öhto	####	####				
    	#õhtu	õhtu	0		S	sg g
ja	ja	ja	0		J	
Esmaspääw	####	####				
         	#esmaspäeva	esmaspäev	0		S	sg g
hommikul	hommikul	hommik	l		S	sg ad
)	)	)			Z	
enne	@enne	enne	0		D	
    	enne	enne	0		K	
    	enne	enne	0		S	sg n
kui	kui	kui	0		D	
   	@kui	kui	0		J	
karjasmaal	####	####				
          	#karjamaal	karja_maa	l		S	sg ad
on	@on	ole	0		V	b
  	ole	ole	0		V	vad
temma	####	####				
     	tema	tema	0		P	sg g
     	#tema	tema	0		P	sg n
sedda	####	####				
     	#seda	see	da		P	sg p
näinud	näge	näge	nud		V	nud
      	näi=nud	näi=nud	0		A	
      	näi=nud	näi=nud	0		A	sg n
      	näi=nud	näi=nud	d		A	pl n
      	näinu	näinu	d		S	pl n
      	@näinud	näi	nud		V	nud
kui	kui	kui	0		D	
   	@kui	kui	0		J	
korralinne	####	####				
          	#korraline	korraline	0		S	sg n
need	need	see	d		P	pl n
lehmad	lehmad	lehm	d		S	pl n
piddand	####	####				
       	#pidanud	pida	nd		V	nud
koddo	####	####				
     	#kodu	kodu	0		S	sg gr
aiama	####	####				
     	#ajama	aja	ma		V	ma
lüpsta	@lüpsta	lüps	ta		V	da
      	lüps	lüps	ta		V	ta
,	,	,			Z	
ja	ja	ja	0		J	
moisas	####	####				
      	#mõisas	mõis	s		S	sg in
ei	ei	ei	0		D	
  	@ei	ei	0		V	neg
olle	####	####				
    	#ole	ole	0		V	o
temmale	####	####				
       	#temale	tema	le		P	sg all
sedda	####	####				
     	#seda	see	da		P	sg p
mitte	mitte	mitte	0		D	
ööldud	####	####				
      	#öeldud	ütle	dud		V	tud
.	.	.			Z	
Moisas	####	####				
      	#mõisas	mõis	s		S	sg in
on	@on	ole	0		V	b
  	ole	ole	0		V	vad
Wabbadikko	####	####				
          	#Vabadiku	Wabbadikko	0		H	sg g
perremehhele	####	####				
            	#peremehele	pere_mees	le		S	sg all
trahwi	trahv	trahv	0		S	adt
      	trahv	trahv	0		S	sg g
      	trahv	trahv	0		S	sg p
      	trahvi	trahvi	0		V	o
      	trahvi	trahv	0		S	adt
      	@trahvi	trahv	0		S	sg p
      	trahvi	trahv	0		S	sg g
möistetud	####	####				
         	#mõistetud	mõist	tud		V	tud
igga	####	####				
    	iga	iga	0		P	sg n
    	#iga	iga	0		P	sg g
    	iga	iga	0		P	sg p
    	iga	iga	0		S	sg n
    	iga	iga	0		S	sg p
lehma	lehm	lehm	0		S	adt
     	@lehma	lehm	0		S	sg g
     	lehm	lehm	0		S	sg p
pealt	pealt	pealt	0		D	
     	@pealt	pealt	0		K	
     	pea	pea	lt		S	sg abl
3	3	3	0		N	?
jallapäwa	####	####				
         	#jalapäeva	jala_päev	0		S	sg p
,	,	,			Z	
mis	mis	mis	0		P	pl n
   	@mis	mis	0		P	sg n
temma	####	####				
     	tema	tema	0		P	sg g
     	#tema	tema	0		P	sg n
ka	ka	ka	0		D	
olleks	####	####				
      	#oleks	ole	ks		V	ks
teinud	@teinud	tege	nud		V	nud
      	tei=nud	tei=nud	0		A	
      	tei=nud	tei=nud	0		A	sg n
      	tei=nud	tei=nud	d		A	pl n
      	teinu	teinu	d		S	pl n
kui	kui	kui	0		D	
   	@kui	kui	0		J	
lehmad	lehmad	lehm	d		S	pl n
mitte	mitte	mitte	0		D	
ei	ei	ei	0		D	
  	@ei	ei	0		V	neg
olleks	####	####				
      	#oleks	ole	ks		V	ks
sallaja	sall_aeg	sall_aeg	0		S	sg g
       	£salaja	salaja	0		D	
ärralüpstud	####	####				
           	#ära_lüpstud	ära_lüps	tud		V	tud
olnud	ol=nud	ol=nud	0		A	
     	ol=nud	ol=nud	0		A	sg n
     	ol=nud	ol=nud	d		A	pl n
     	@olnud	ole	nud		V	nud
     	olnu	olnu	d		S	pl n
.	.	.			Z	
Kurrena	####	####				
       	#Kurena	Kurrena	0		H	sg g
külla	küla	küla	0		S	adt
     	küll	küll	0		S	adt
     	küll	küll	0		S	sg g
     	küll	küll	0		S	sg p
     	£küla	küla	0		S	sg g
karjane	karjane	karjane	0		S	sg n
Tönno	####	####				
     	#Tõnu	Tönno	0		H	sg n
Wahtmeister	vaht_meister	vaht_meister	0		S	sg n
           	£Vahtmeister	Wahtmeister	0		H	sg n
wastab	vastab	vasta	b		V	b
,	,	,			Z	
et	et	et	0		J	
se	####	####				
  	#see	see	0		P	sg n
korralisse	korraline	korraline	se		A	adt
          	£korralise	korraline	0		S	sg g
sü	sü	sü	0		Y	?
  	£süü	süü	0		S	sg n
on	@on	ole	0		V	b
  	ole	ole	0		V	vad
olnud	ol=nud	ol=nud	0		A	
     	ol=nud	ol=nud	0		A	sg n
     	ol=nud	ol=nud	d		A	pl n
     	@olnud	ole	nud		V	nud
     	olnu	olnu	d		S	pl n
et	et	et	0		J	
need	need	see	d		P	pl n
lehmad	lehmad	lehm	d		S	pl n
on	ole	ole	0		V	b
  	@on	ole	0		V	vad
pahha	####	####				
     	#paha	paha	0		S	sg g
peale	peale	peale	0		D	
     	@peale	peale	0		K	
     	pea	pea	le		S	sg all
läinud	läinud	läinud	0		A	
      	läinud	läinud	0		A	sg n
      	läinu	läinu	d		S	pl n
      	läinud	läinud	d		A	pl n
      	@läinud	mine	nud		V	nud
ja	ja	ja	0		J	
et	et	et	0		J	
se	####	####				
  	#see	see	0		P	sg n
köik	####	####				
    	#kõik	kõik	0		P	sg n
nenda	####	####				
     	#nõnda	nõnda	0		D	
öige	####	####				
    	#õige	õige	0		A	sg n
on	@on	ole	0		V	b
  	ole	ole	0		V	vad
kuida	####	####				
     	#kuidas	kuidas	0		D	
perremees	perre_mees	perre_mees	0		S	sg n
         	@peremees	pere_mees	0		S	sg n
Hindrek	####	####				
       	#Hindrek	Hindrek	0		H	sg n
Jürgensohn	####	####				
          	#Jürgenson	Jürgensohn	0		H	sg n
kaebas	kaebas	kaeba	s		V	s
ja	ja	ja	0		J	
et	et	et	0		J	
temma	####	####				
     	tema	tema	0		P	sg g
     	#tema	tema	0		P	sg n
olleks	####	####				
      	#oleks	ole	ks		V	ks
piddanud	####	####				
        	#pidanud	pida	nud		V	nud
need	need	see	d		P	pl n
päwad	####	####				
     	#päevad	päev	d		S	pl n
möisa	####	####				
     	#mõisa	mõis	0		S	sg g
jure	####	####				
    	juurde	juur	de		S	adt
    	#juurde	juurde	0		D	
    	juurde	juurde	0		K	
teggema	####	####				
       	#tegema	tege	ma		V	ma
kui	kui	kui	0		D	
   	@kui	kui	0		J	
perremees	perre_mees	perre_mees	0		S	sg n
         	@peremees	pere_mees	0		S	sg n
sedda	####	####				
     	#seda	see	da		P	sg p
pärrib	####	####				
      	#pärib	päri	b		V	b
(	(	(			Z	
ja	ja	ja	0		J	
on	@on	ole	0		V	b
  	ole	ole	0		V	vad
subba	####	####				
     	#juba	juba	0		D	
1	1	1	0		N	?
pääw	####	####				
    	#päev	päev	0		S	sg n
tehja	####	####				
     	#teha	tege	a		V	da
lasknud	lask=nud	lask=nud	0		A	
       	lask=nud	lask=nud	0		A	sg n
       	lask=nu	lask=nu	d		S	pl n
       	lask=nud	lask=nud	d		A	pl n
       	@lasknud	lask	nud		V	nud
)	)	)			Z	
.	.	.			Z	
Moisa	####	####				
     	#mõisa	mõis	0		S	sg g
     	mõisa	mõis	0		S	adt
     	mõisa	mõis	0		S	sg p
karjatse	####	####				
        	#karjase	karjane	0		S	sg g
naene	####	####				
     	#naine	naine	0		S	sg n
Anno	####	####				
    	#Anu	Anno	0		H	sg n
wastab	vastab	vasta	b		V	b
et	et	et	0		J	
temma	####	####				
     	tema	tema	0		P	sg g
     	#tema	tema	0		P	sg n
on	@on	ole	0		V	b
  	ole	ole	0		V	vad
kül	####	####				
   	#küll	küll	0		D	
need	need	see	d		P	pl n
lehmad	lehmad	lehm	d		S	pl n
kutsari	kutsari	kutsar	0		S	sg g
naesega	####	####				
       	#naisega	naine	ga		S	sg kom
kahhekesti	####	####				
          	#kahekesi	kahekesi	0		D	
ärralüpsnud	####	####				
           	#ära_lüpsnud	ära_lüps	nud		V	nud
,	,	,			Z	
ja	ja	ja	0		J	
et	et	et	0		J	
kegi	####	####				
    	#keegi	keegi	0		P	sg n
sedda	####	####				
     	#seda	see	da		P	sg p
pima	####	####				
    	#piima	piim	0		S	sg p
mitte	mitte	mitte	0		D	
ei	ei	ei	0		D	
  	@ei	ei	0		V	neg
olle	####	####				
    	#ole	ole	0		V	o
pärrinud	####	####				
        	#pärinud	päri	nud		V	nud
siis	@siis	siis	0		D	
    	siis	siis	0		J	
on	@on	ole	0		V	b
  	ole	ole	0		V	vad
nemmad	####	####				
      	#nemad	tema	d		P	pl n
sedda	####	####				
     	#seda	see	da		P	sg p
ommale	####	####				
      	#omale	oma	le		P	sg all
piddanud	####	####				
        	#pidanud	pida	nud		V	nud
;	;	;			Z	
temma	####	####				
     	tema	tema	0		P	sg g
     	#tema	tema	0		P	sg n
tunnistab	tunnistab	tunnista	b		V	b
et	et	et	0		J	
kegi	####	####				
    	#keegi	keegi	0		P	sg n
olle	####	####				
    	#ole	ole	0		V	o
tedda	####	####				
     	#teda	tema	da		P	sg p
käskinud	käski=nud	käski=nud	0		A	
        	käski=nud	käski=nud	0		A	sg n
        	käski=nu	käski=nu	d		S	pl n
        	käski=nud	käski=nud	d		A	pl n
        	@käskinud	käski	nud		V	nud
neid	neid	neid	0		S	sg n
    	@neid	see	d		P	pl p
    	tema	tema	d		P	pl p
lehmi	lehmi	lehm	i		S	pl p
lüpsta	@lüpsta	lüps	ta		V	da
      	lüps	lüps	ta		V	ta
.	.	.			Z	
Kohhus	####	####				
      	kohus	kohu	s		V	s
      	#kohus	kohus	0		S	sg n
möistab	####	####				
       	#mõistab	mõist	b		V	b
:	:	:			Z	
et	et	et	0		J	
moisa	####	####				
     	#mõisa	mõis	0		S	sg g
karjane	karjane	karjane	0		S	sg n
Tönno	####	####				
     	#Tõnu	Tönno	0		H	sg n
Truu	truu	truu	0		A	sg g
    	truu	truu	0		A	sg n
    	£Truu	Truu	0		H	sg n
ja	ja	ja	0		J	
temma	####	####				
     	#tema	tema	0		P	sg g
     	tema	tema	0		P	sg n
naene	####	####				
     	#naine	naine	0		S	sg n
Anno	####	####				
    	#Anu	Anno	0		H	sg n
kelle	kes	kes	0		P	pl g
     	@kelle	kes	0		P	sg g
holeks	####	####				
      	#hooleks	hool	ks		S	sg tr
need	need	see	d		P	pl n
lehmad	lehmad	lehm	d		S	pl n
on	@on	ole	0		V	b
  	ole	ole	0		V	vad
öseks	####	####				
     	#ööseks	ööseks	0		D	
antud	an=tu	an=tu	d		S	pl n
     	@antud	and	tud		V	tud
     	antud	antud	0		A	
     	antud	antud	0		A	sg n
     	antud	antud	d		A	pl n
,	,	,			Z	
on	ole	ole	0		V	b
  	@on	ole	0		V	vad
omma	####	####				
    	#oma	oma	0		P	sg g
    	on	ole	0		V	vad
loaga	@loaga	luba	ga		S	sg kom
     	luga	luga	ga		S	sg kom
need	need	see	d		P	pl n
lehmad	lehmad	lehm	d		S	pl n
ärralupsnud	####	####				
           	#ära_lüpsnud	ära_lüps	nud		V	nud
ja	ja	ja	0		J	
sallaja	sall_aeg	sall_aeg	0		S	sg g
       	£salaja	salaja	0		D	
piima	piim	piim	0		S	adt
     	@piima	piim	0		S	sg g
     	piim	piim	0		S	sg p
ommale	####	####				
      	#omale	oma	le		P	sg all
piddanud	####	####				
        	#pidanud	pida	nud		V	nud
,	,	,			Z	
siis	@siis	siis	0		D	
    	siis	siis	0		J	
peawad	peavad	pida	vad		V	vad
nemmad	####	####				
      	#nemad	tema	d		P	pl n
need	need	see	d		P	pl n
trahwi	trahv	trahv	0		S	adt
      	trahv	trahv	0		S	sg g
      	trahv	trahv	0		S	sg p
      	trahvi	trahvi	0		V	o
      	trahvi	trahv	0		S	adt
      	trahvi	trahv	0		S	sg p
      	@trahvi	trahv	0		S	sg g
päwad	####	####				
     	#päevad	päev	d		S	pl n
Uemoisa	####	####				
       	#Uuemõisa	Uuemõisa	0		H	sg n
ärrateggema	####	####				
           	#ära_tegema	ära_tege	ma		V	ma
,	,	,			Z	
ja	ja	ja	0		J	
Wabbadikko	####	####				
          	#Vabadiku	Wabbadikko	0		H	sg g
perremees	perre_mees	perre_mees	0		S	sg n
         	@peremees	pere_mees	0		S	sg n
Hindrek	####	####				
       	#Hindrek	Hindrek	0		H	sg n
Jürgensohn	####	####				
          	#Jürgenson	Jürgensohn	0		H	sg n
ja	ja	ja	0		J	
temma	####	####				
     	#tema	tema	0		P	sg g
     	tema	tema	0		P	sg n
karjane	karjane	karjane	0		S	sg n
Tönno	####	####				
     	#Tõnu	Tönno	0		H	sg n
Wahtmeister	vaht_meister	vaht_meister	0		S	sg n
           	£Vahtmeister	Wahtmeister	0		H	sg n
on	ole	ole	0		V	b
  	@on	ole	0		V	vad
sest	@sest	see	st		P	sg el
    	sest	sest	0		J	
lahti	@lahti	lahti	0		D	
     	laht	laht	i		S	pl p
.	.	.			Z	
Kaebaja	kaebaja	kaebaja	0		S	sg g
       	@kaebaja	kaebaja	0		S	sg n
leppib	####	####				
      	#lepib	leppi	b		V	b
sellega	sellega	see	ga		P	sg kom
.	.	.			Z	
Kohtumees	kohtumees	kohtu_mees	0		S	sg n
XXX	XXX	XXX	0		O	?
   	@XXX	XXX	0		Y	?
Jürri	####	####				
     	#Jüri	Jürri	0		H	sg n
Eldermann	####	####				
         	#Eldermann	Eldermann	0		H	sg n
Körwasmehhed	####	####				
            	#kõrvamehed	kõrva_mees	d		S	pl n
XXX	XXX	XXX	0		O	?
   	@XXX	XXX	0		Y	?
Jaan	@Jaan	Jaan	0		H	sg n
    	jaan	jaan	0		S	sg n
    	jaan	jaan	0		Y	?
Rosenbaum	####	####				
         	#Rosenbaum	Rosenbaum	0		H	sg n
""""	""""	""""			Z	
XXX	XXX	XXX	0		O	?
   	@XXX	XXX	0		Y	?
Jaan	@Jaan	Jaan	0		H	sg n
    	jaan	jaan	0		S	sg n
    	jaan	jaan	0		Y	?
Jaansohn	####	####				
        	#Jaanson	Jaansohn	0		H	sg n
Kohtu	kohtu	kohtu	0		V	o
     	@kohtu	kohus	0		S	sg g
kirjotaja	####	####				
         	#kirjutaja	kirjutaja	0		S	sg n
Friedrich	Friedrich	Friedrich	0		H	sg n
Schotter	####	####				
        	#Schotter	Schotter	0		H	sg n
